PLAYER_NAME,PLAYER_ID,GAME_DATE,MATCHUP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,FGA,FG_PCT,FTA,PLUS_MINUS,WL
Brandon Williams,1630314,2025-11-07,DAL @ MEM,22,11,1,3,2,0,3,0,8,0.625,1,1,L
Ryan Nembhard,1642948,2025-11-07,DAL @ MEM,10,6,0,2,0,0,0,0,5,0.6,1,13,L
Dennis Schröder,203471,2025-11-07,SAC vs. OKC,25,2,2,8,0,0,0,0,10,0.0,2,-25,L
Cody Williams,1642262,2025-11-07,UTA @ MIN,10,5,1,0,1,0,0,0,6,0.333,2,-3,L
D'Angelo Russell,1626156,2025-11-07,DAL @ MEM,16,9,3,5,0,0,3,0,5,0.8,2,-28,L
Stephon Castle,1642264,2025-11-07,SAS vs. HOU,36,14,6,13,2,1,5,0,12,0.417,5,25,W
Ryan Kalkbrenner,1641750,2025-11-07,CHA @ MIA,27,10,5,0,0,4,3,0,7,0.714,0,-3,L
Cam Whitmore,1641715,2025-11-07,WAS vs. CLE,5,0,0,0,0,0,1,0,1,0.0,0,-4,L
Tyus Jones,1626145,2025-11-07,ORL vs. BOS,8,0,1,0,0,0,0,0,0,,0,-11,W
Dalen Terry,1631207,2025-11-07,CHI @ MIL,5,2,1,1,0,0,0,0,1,1.0,0,-8,L
Rob Dillingham,1642265,2025-11-07,MIN vs. UTA,11,8,2,1,0,0,0,0,9,0.444,2,1,W
Ace Bailey,1642846,2025-11-07,UTA @ MIN,24,12,6,3,1,0,3,2,9,0.444,2,-19,L
Spencer Jones,1642461,2025-11-07,DEN vs. GSW,4,2,0,0,1,0,0,0,1,1.0,0,3,W
Cameron Johnson,1629661,2025-11-07,DEN vs. GSW,25,0,1,4,1,0,0,0,3,0.0,0,25,W
Daniss Jenkins,1642450,2025-11-07,DET @ BKN,5,3,1,0,1,0,0,0,3,0.333,4,-5,W
Clint Capela,203991,2025-11-07,HOU @ SAS,6,0,3,1,0,1,0,0,0,,0,8,L
Tyson Etienne,1630623,2025-11-07,BKN vs. DET,5,0,0,0,0,0,0,0,1,0.0,0,5,L
Ryan Rollins,1631157,2025-11-07,MIL vs. CHI,31,20,6,4,3,1,1,4,13,0.538,2,11,W
Daniel Gafford,1629655,2025-11-07,DAL @ MEM,12,0,1,0,0,0,0,0,1,0.0,0,-26,L
Tyrese Proctor,1642878,2025-11-07,CLE @ WAS,19,17,2,3,0,0,1,5,6,0.833,3,7,W
Simone Fontecchio,1631323,2025-11-07,MIA vs. CHA,19,11,2,2,0,0,0,1,6,0.5,4,7,W
Christian Braun,1631128,2025-11-07,DEN vs. GSW,32,12,7,4,1,0,3,1,11,0.455,2,26,W
Aaron Gordon,203932,2025-11-07,DEN vs. GSW,24,18,3,1,1,0,0,3,12,0.5,4,4,W
Devin Vassell,1630170,2025-11-07,SAS vs. HOU,33,15,3,3,4,0,1,4,12,0.333,4,15,W
Trayce Jackson-Davis,1631218,2025-11-07,GSW @ DEN,19,9,7,3,0,2,0,0,8,0.5,1,-9,L
DeMar DeRozan,201942,2025-11-07,SAC vs. OKC,29,18,4,3,0,0,1,4,13,0.538,0,-21,L
Sion James,1642883,2025-11-07,CHA @ MIA,33,10,2,1,0,0,3,1,8,0.5,1,-22,L
Nickeil Alexander-Walker,1629638,2025-11-07,ATL vs. TOR,30,20,2,3,0,0,3,3,14,0.5,4,-13,L
Donte DiVincenzo,1628978,2025-11-07,MIN vs. UTA,21,3,6,2,1,1,1,1,4,0.25,0,20,W
Michael Porter Jr.,1629008,2025-11-07,BKN vs. DET,32,28,5,2,1,0,4,5,17,0.471,7,-11,L
Mike Conley,201144,2025-11-07,MIN vs. UTA,17,5,1,2,0,0,0,1,2,0.5,2,8,W
Isaiah Collier,1642268,2025-11-07,UTA @ MIN,26,10,0,3,0,0,4,1,8,0.5,2,-36,L
Miles Bridges,1628970,2025-11-07,CHA @ MIA,41,14,12,7,0,1,4,0,16,0.25,6,-9,L
Bobby Portis,1626171,2025-11-07,MIL vs. CHI,20,7,5,2,0,0,1,1,5,0.6,0,-1,W
Isaac Okoro,1630171,2025-11-07,CHI @ MIL,17,6,4,0,1,1,0,0,6,0.5,0,-13,L
Immanuel Quickley,1630193,2025-11-07,TOR @ ATL,34,18,5,6,3,0,2,3,11,0.455,6,5,W
Bobi Klintman,1641752,2025-11-07,DET @ BKN,15,4,5,1,0,0,1,0,6,0.333,2,8,W
Hunter Tyson,1641816,2025-11-07,DEN vs. GSW,4,0,1,0,0,0,0,0,1,0.0,0,5,W
Hugo González,1642864,2025-11-07,BOS @ ORL,9,0,4,1,0,0,1,0,0,,1,9,L
Moses Moody,1630541,2025-11-07,GSW @ DEN,19,2,3,3,0,0,1,0,9,0.111,0,-9,L
Mouhamed Gueye,1631243,2025-11-07,ATL vs. TOR,19,2,7,1,0,0,0,0,6,0.167,0,-12,L
Moussa Cisse,1630619,2025-11-07,DAL @ MEM,14,10,8,0,0,1,2,0,5,0.8,4,18,L
Buddy Hield,1627741,2025-11-07,GSW @ DEN,20,8,0,0,0,0,2,2,7,0.429,0,-17,L
Harrison Barnes,203084,2025-11-07,SAS vs. HOU,39,24,5,2,2,0,3,6,11,0.727,2,18,W
Moussa Diabaté,1631217,2025-11-07,CHA @ MIA,22,10,11,0,0,3,1,0,6,0.667,5,-17,L
Isaiah Hartenstein,1628392,2025-11-07,OKC @ SAC,31,33,19,3,1,3,2,0,17,0.824,6,32,W
Isaiah Joe,1630198,2025-11-07,OKC @ SAC,28,14,6,1,1,0,2,3,8,0.5,4,14,W
Lindy Waters III,1630322,2025-11-07,SAS vs. HOU,6,3,1,0,0,0,0,1,2,0.5,0,-7,W
Maxime Raynaud,1642875,2025-11-07,SAC vs. OKC,24,8,10,1,1,0,1,0,10,0.3,2,-10,L
Jaime Jaquez Jr.,1631170,2025-11-07,MIA vs. CHA,33,18,8,9,0,2,2,1,15,0.533,2,18,W
Jae'Sean Tate,1630256,2025-11-07,HOU @ SAS,0,0,0,0,0,0,0,0,0,,0,0,L
Luka Garza,1630568,2025-11-07,BOS @ ORL,13,2,0,0,0,3,0,0,3,0.333,0,-16,L
Jaden McDaniels,1630183,2025-11-07,MIN vs. UTA,27,22,7,1,3,2,2,3,14,0.643,2,35,W
Luke Travers,1631247,2025-11-07,CLE @ WAS,9,4,2,2,1,1,0,0,3,0.333,2,2,W
Jaden Hardy,1630702,2025-11-07,DAL @ MEM,17,8,3,2,1,1,2,2,5,0.4,2,11,L
Malik Monk,1628370,2025-11-07,SAC vs. OKC,24,15,3,1,1,1,1,3,9,0.667,0,-10,L
Andrew Wiggins,203952,2025-11-07,MIA vs. CHA,36,22,4,4,1,1,2,4,16,0.563,0,21,W
Jabari Smith Jr.,1631095,2025-11-07,HOU @ SAS,27,5,8,2,0,1,1,0,6,0.333,2,-19,L
Ja'Kobe Walter,1642266,2025-11-07,TOR @ ATL,6,0,0,0,1,0,2,0,1,0.0,0,-9,W
Marvin Bagley III,1628963,2025-11-07,WAS vs. CLE,12,2,7,0,0,0,0,0,4,0.0,2,-5,L
Ja Morant,1629630,2025-11-07,MEM vs. DAL,32,21,5,13,3,0,7,0,20,0.35,7,28,W
Matas Buzelis,1641824,2025-11-07,CHI @ MIL,36,20,8,3,2,1,3,2,13,0.615,2,-2,L
Max Christie,1631108,2025-11-07,DAL @ MEM,28,18,1,1,0,1,2,4,12,0.583,0,-21,L
Isaiah Stewart,1630191,2025-11-07,DET @ BKN,9,4,3,1,0,0,1,0,2,1.0,0,-5,W
Myles Turner,1626167,2025-11-07,MIL vs. CHI,31,23,8,0,4,1,2,5,14,0.571,3,19,W
Gui Santos,1630611,2025-11-07,GSW @ DEN,6,1,4,0,1,0,0,0,1,0.0,2,0,L
Nae'Qwan Tomlin,1641772,2025-11-07,CLE @ WAS,6,6,2,0,1,1,0,0,4,0.5,2,5,W
Naji Marshall,1630230,2025-11-07,DAL @ MEM,25,16,7,4,1,0,1,1,13,0.462,4,6,L
Noah Clowney,1641730,2025-11-07,BKN vs. DET,31,19,1,2,1,0,1,4,13,0.385,6,-4,L
Brooks Barnhizer,1642964,2025-11-07,OKC @ SAC,4,0,2,0,0,0,1,0,0,,0,1,W
Evan Mobley,1630596,2025-11-07,CLE @ WAS,28,18,10,3,1,1,1,0,16,0.438,7,20,W
Elijah Harkless,1641989,2025-11-07,UTA @ MIN,7,1,1,0,0,0,0,0,0,,2,-1,L
Norman Powell,1626181,2025-11-07,MIA vs. CHA,27,25,4,3,0,0,2,2,20,0.5,3,6,W
Egor Dëmin,1642856,2025-11-07,BKN vs. DET,23,8,3,7,1,0,1,2,8,0.375,0,-9,L
E.J. Liddell,1630604,2025-11-07,BKN vs. DET,5,2,1,0,0,0,0,0,2,0.5,0,5,L
Dyson Daniels,1630700,2025-11-07,ATL vs. TOR,35,7,8,8,2,1,2,1,10,0.2,2,-3,L
Olivier-Maxence Prosper,1641765,2025-11-07,MEM vs. DAL,0,0,0,0,0,0,0,0,0,,0,0,W
Alperen Sengun,1630578,2025-11-07,HOU @ SAS,36,25,9,8,1,1,3,1,22,0.455,5,-12,L
Onyeka Okongwu,1630168,2025-11-07,ATL vs. TOR,26,7,11,0,1,0,2,0,12,0.167,3,-11,L
Ousmane Dieng,1631172,2025-11-07,OKC @ SAC,17,3,5,1,0,0,0,1,5,0.2,0,17,W
Dwight Powell,203939,2025-11-07,DAL @ MEM,9,0,4,2,0,0,0,0,0,,0,-1,L
P.J. Washington,1629023,2025-11-07,DAL @ MEM,25,14,6,1,1,1,2,2,15,0.4,0,-21,L
PJ Hall,1641790,2025-11-07,MEM vs. DAL,0,0,0,0,0,0,0,0,0,,0,0,W
Franz Wagner,1630532,2025-11-07,ORL vs. BOS,37,27,6,6,0,1,3,2,18,0.5,7,0,W
GG Jackson,1641713,2025-11-07,MEM vs. DAL,0,0,0,0,1,0,0,0,0,,0,0,W
Nique Clifford,1642363,2025-11-07,SAC vs. OKC,17,0,3,2,0,0,0,0,4,0.0,0,-8,L
Nic Claxton,1629651,2025-11-07,BKN vs. DET,31,17,8,2,1,1,2,0,8,0.75,6,-10,L
Gradey Dick,1641711,2025-11-07,TOR @ ATL,13,11,1,0,1,0,0,3,7,0.429,2,7,W
Naz Reid,1629675,2025-11-07,MIN vs. UTA,24,5,4,3,1,1,0,1,6,0.333,0,5,W
Zaccharie Risacher,1642258,2025-11-07,ATL vs. TOR,30,16,5,0,2,1,0,1,16,0.375,3,4,L
Neemias Queta,1629674,2025-11-07,BOS @ ORL,30,5,8,2,1,2,0,0,8,0.25,2,7,L
Amir Coffey,1629599,2025-11-07,MIL vs. CHI,10,2,2,1,0,0,0,0,2,0.5,0,1,W
Goga Bitadze,1629048,2025-11-07,ORL vs. BOS,15,0,7,1,0,2,1,0,1,0.0,2,2,W
Giannis Antetokounmpo,203507,2025-11-07,MIL vs. CHI,37,41,15,9,2,2,4,1,32,0.5,11,16,W
Nikola Vučević,202696,2025-11-07,CHI @ MIL,31,16,6,1,1,0,2,2,13,0.538,0,-11,L
Bones Hyland,1630538,2025-11-07,MIN vs. UTA,9,12,1,3,0,0,0,2,4,1.0,2,4,W
Gary Trent Jr.,1629018,2025-11-07,MIL vs. CHI,23,5,3,0,0,0,1,1,9,0.222,0,-1,W
Gary Payton II,1627780,2025-11-07,GSW @ DEN,6,2,2,1,0,0,0,0,2,0.5,0,0,L
Nikola Jokić,203999,2025-11-07,DEN vs. GSW,28,26,9,9,0,1,1,2,15,0.8,0,16,W
Nikola Jović,1631107,2025-11-07,MIA vs. CHA,19,10,4,3,3,1,1,0,6,0.667,2,15,W
Amen Thompson,1641708,2025-11-07,HOU @ SAS,39,14,7,3,1,1,3,2,12,0.333,4,-6,L
Anfernee Simons,1629014,2025-11-07,BOS @ ORL,18,11,2,2,0,1,1,3,8,0.5,0,-14,L
Liam McNeeley,1642862,2025-11-07,CHA @ MIA,19,8,4,1,1,0,0,2,6,0.333,2,2,L
Paolo Banchero,1631094,2025-11-07,ORL vs. BOS,36,15,9,4,1,1,2,1,10,0.4,8,25,W
Jeremy Sochan,1631110,2025-11-07,SAS vs. HOU,15,2,2,2,0,0,3,0,5,0.0,2,-2,W
Bruce Brown,1628971,2025-11-07,DEN vs. GSW,18,6,1,1,0,0,1,0,4,0.25,4,-3,W
Julian Phillips,1641763,2025-11-07,CHI @ MIL,4,0,0,0,0,0,0,0,2,0.0,0,-4,L
Julian Strawther,1631124,2025-11-07,DEN vs. GSW,7,4,1,0,0,1,0,0,2,0.0,4,0,W
Julius Randle,203944,2025-11-07,MIN vs. UTA,26,19,10,12,1,0,7,1,12,0.5,6,43,W
Justin Champagnie,1630551,2025-11-07,WAS vs. CLE,19,6,11,2,2,0,1,0,6,0.167,4,-15,L
Jusuf Nurkić,203994,2025-11-07,UTA @ MIN,19,3,4,4,1,1,2,0,3,0.333,2,-20,L
KJ Simpson,1642354,2025-11-07,CHA @ MIA,13,0,1,3,1,0,0,0,3,0.0,0,-18,L
Jaylon Tyson,1642281,2025-11-07,CLE @ WAS,23,10,4,2,1,0,0,2,7,0.429,2,11,W
Jaylin Williams,1631119,2025-11-07,OKC @ SAC,21,6,3,1,0,2,1,2,7,0.286,0,8,W
Ziaire Williams,1630533,2025-11-07,BKN vs. DET,17,6,2,1,0,0,1,1,6,0.167,3,-16,L
Jaylen Wells,1642377,2025-11-07,MEM vs. DAL,25,8,5,1,0,0,1,1,7,0.286,4,9,W
Jaylen Clark,1641740,2025-11-07,MIN vs. UTA,20,6,1,2,2,1,0,1,4,0.5,2,12,W
Keaton Wallace,1630811,2025-11-07,ATL vs. TOR,20,7,3,3,2,1,1,1,5,0.6,0,-5,L
Jaylen Brown,1627759,2025-11-07,BOS @ ORL,36,32,9,3,1,0,4,1,28,0.536,2,-21,L
Kel'el Ware,1642276,2025-11-07,MIA vs. CHA,30,7,6,0,1,3,0,1,13,0.231,0,-3,W
Julian Champagnie,1630577,2025-11-07,SAS vs. HOU,31,22,7,1,4,1,2,6,14,0.429,4,13,W
Jericho Sims,1630579,2025-11-07,MIL vs. CHI,4,0,0,0,0,0,0,0,0,,0,1,W
Leonard Miller,1631159,2025-11-07,MIN vs. UTA,9,6,3,0,0,0,2,0,2,1.0,3,4,W
Josh Okogie,1629006,2025-11-07,HOU @ SAS,25,12,3,0,5,0,3,2,7,0.571,2,-14,L
Jonathan Isaac,1628371,2025-11-07,ORL vs. BOS,5,3,1,0,0,0,1,1,1,1.0,0,-7,W
Jonathan Kuminga,1630228,2025-11-07,GSW @ DEN,27,6,7,3,0,1,2,0,10,0.3,0,-19,L
Jonas Valančiūnas,202685,2025-11-07,DEN vs. GSW,16,16,6,1,0,0,0,2,8,0.75,2,6,W
Johnny Juzang,1630548,2025-11-07,MIN vs. UTA,5,0,0,0,0,0,1,0,0,,0,3,W
John Konchar,1629723,2025-11-07,MEM vs. DAL,9,0,2,0,2,1,0,0,0,,0,5,W
Jordan McLaughlin,1629162,2025-11-07,SAS vs. HOU,9,9,1,1,1,0,0,1,6,0.667,0,-12,W
Ausar Thompson,1641709,2025-11-07,DET @ BKN,34,14,6,4,3,1,1,0,14,0.5,0,18,W
Joe Ingles,204060,2025-11-07,MIN vs. UTA,9,0,0,3,0,0,0,0,1,0.0,0,5,W
Jordan Walsh,1641775,2025-11-07,BOS @ ORL,19,2,6,0,1,1,2,0,3,0.333,0,7,L
Jock Landale,1629111,2025-11-07,MEM vs. DAL,29,11,7,3,0,0,1,0,8,0.5,6,32,W
Ayo Dosunmu,1630245,2025-11-07,CHI @ MIL,20,7,0,3,2,0,1,1,6,0.5,0,-9,L
Joan Beringer,1642866,2025-11-07,MIN vs. UTA,9,6,3,0,0,1,2,0,3,1.0,1,4,W
Josh Giddey,1630581,2025-11-07,CHI @ MIL,35,16,7,14,1,0,4,2,14,0.429,4,-6,L
Jimmy Butler III,202710,2025-11-07,GSW @ DEN,31,16,3,3,1,0,0,0,10,0.5,7,-20,L
Josh Minott,1631169,2025-11-07,BOS @ ORL,25,12,8,1,1,0,2,2,7,0.571,2,-2,L
Keldon Johnson,1629640,2025-11-07,SAS vs. HOU,27,8,6,4,1,0,2,0,8,0.375,2,10,W
Kelly Olynyk,203482,2025-11-07,SAS vs. HOU,6,2,1,0,0,0,0,0,1,1.0,0,-10,W
Javonte Green,1629750,2025-11-07,DET @ BKN,20,8,3,1,1,0,0,1,5,0.4,4,2,W
Anthony Gill,1630264,2025-11-07,WAS vs. CLE,2,3,0,0,0,0,1,1,1,1.0,0,-5,L
Jalen Wilson,1630592,2025-11-07,BKN vs. DET,11,9,1,1,0,0,1,3,5,0.6,0,0,L
Kristaps Porziņģis,204001,2025-11-07,ATL vs. TOR,30,17,7,3,0,4,0,1,16,0.25,8,5,L
Jalen Suggs,1630591,2025-11-07,ORL vs. BOS,21,14,3,5,0,0,3,4,8,0.625,0,7,W
Kyle Anderson,203937,2025-11-07,UTA @ MIN,12,8,4,4,0,0,1,0,7,0.429,2,-3,L
Jalen Smith,1630188,2025-11-07,CHI @ MIL,17,7,5,3,0,0,1,0,6,0.5,2,-5,L
Kyle Filipowski,1642271,2025-11-07,UTA @ MIN,22,9,10,2,2,0,2,1,9,0.333,4,-24,L
Anthony Black,1641710,2025-11-07,ORL vs. BOS,33,13,4,4,4,1,1,2,11,0.455,2,6,W
Jalen Pickett,1629618,2025-11-07,DEN vs. GSW,5,0,2,3,0,0,0,0,0,,0,3,W
Kyle Kuzma,1628398,2025-11-07,MIL vs. CHI,28,11,8,1,0,1,0,1,6,0.667,2,14,W
Jalen Johnson,1630552,2025-11-07,ATL vs. TOR,33,21,7,4,1,0,6,2,14,0.571,3,-9,L
Bub Carrington,1642267,2025-11-07,WAS vs. CLE,28,6,4,11,0,1,2,2,12,0.167,0,-22,L
Jalen Duren,1631105,2025-11-07,DET @ BKN,30,30,11,0,3,0,1,0,14,0.786,8,8,W
Larry Nance Jr.,1626204,2025-11-07,CLE @ WAS,14,5,2,1,0,1,0,1,3,0.667,0,3,W
Lauri Markkanen,1628374,2025-11-07,UTA @ MIN,21,12,2,2,3,0,0,0,14,0.286,5,-28,L
Jakob Poeltl,1627751,2025-11-07,TOR @ ATL,25,12,10,1,1,1,2,0,5,0.8,4,6,W
Kon Knueppel,1642851,2025-11-07,CHA @ MIA,40,30,8,3,1,1,2,5,23,0.391,7,-3,L
Jamal Murray,1627750,2025-11-07,DEN vs. GSW,31,23,4,8,2,1,3,5,12,0.667,2,25,W
Jamal Shead,1642347,2025-11-07,TOR @ ATL,14,0,1,2,1,0,1,0,3,0.0,0,7,W
Jaren Jackson Jr.,1628991,2025-11-07,MEM vs. DAL,29,17,4,0,0,0,1,2,9,0.667,3,-2,W
Javon Small,1642914,2025-11-07,MEM vs. DAL,0,0,0,0,0,0,0,0,0,,0,0,W
Kentavious Caldwell-Pope,203484,2025-11-07,MEM vs. DAL,24,12,3,1,0,0,0,2,7,0.714,0,24,W
Jarrett Allen,1628386,2025-11-07,CLE @ WAS,26,16,14,3,2,1,1,0,13,0.538,4,27,W
Keon Ellis,1631165,2025-11-07,SAC vs. OKC,12,3,1,0,0,0,0,1,5,0.2,0,-16,L
Kevin Durant,201142,2025-11-07,HOU @ SAS,37,24,1,2,1,0,8,1,18,0.444,7,-8,L
Anthony Edwards,1630162,2025-11-07,MIN vs. UTA,26,37,5,1,1,1,4,7,21,0.571,7,32,W
Kevin Huerter,1628989,2025-11-07,CHI @ MIL,23,13,3,5,0,1,3,1,13,0.385,2,-10,L
Klay Thompson,202691,2025-11-07,DAL @ MEM,17,0,1,3,1,0,0,0,6,0.0,0,9,L
Kevin Love,201567,2025-11-07,UTA @ MIN,3,0,1,0,0,0,0,0,0,,0,-6,L
Jamison Battle,1642419,2025-11-07,TOR @ ATL,6,0,0,0,1,0,0,0,1,0.0,0,11,W
Keyonte George,1641718,2025-11-07,UTA @ MIN,26,18,4,2,1,0,3,2,14,0.5,2,-20,L
Jamir Watkins,1642364,2025-11-07,WAS vs. CLE,20,6,6,0,0,1,1,0,4,0.75,0,-7,L
Zeke Nnaji,1630192,2025-11-07,DEN vs. GSW,4,5,0,0,0,0,0,1,2,1.0,1,3,W
Khris Middleton,203114,2025-11-07,WAS vs. CLE,22,4,2,4,0,0,2,0,3,0.667,0,-16,L
Duncan Robinson,1629130,2025-11-07,DET @ BKN,31,7,1,8,2,0,1,1,6,0.5,0,11,W
Zach LaVine,203897,2025-11-07,SAC vs. OKC,29,9,2,2,1,0,2,2,5,0.6,2,-24,L
Drew Eubanks,1629234,2025-11-07,SAC vs. OKC,24,16,1,0,1,2,3,0,11,0.727,2,-21,L
Paul Reed,1630194,2025-11-07,DET @ BKN,15,6,6,2,2,0,0,0,3,1.0,2,8,W
Dru Smith,1630696,2025-11-07,MIA vs. CHA,16,5,0,3,1,0,0,1,5,0.4,0,21,W
Pelle Larsson,1641796,2025-11-07,MIA vs. CHA,27,19,4,2,1,0,0,1,11,0.727,3,8,W
Drake Powell,1642962,2025-11-07,BKN vs. DET,27,6,4,2,0,0,3,0,7,0.429,0,-17,L
Pat Connaughton,1626192,2025-11-07,CHA @ MIA,10,6,5,0,0,0,1,0,4,0.5,2,-20,L
CJ McCollum,203468,2025-11-07,WAS vs. CLE,28,25,2,3,1,0,3,6,16,0.5,4,-28,L
Payton Pritchard,1630202,2025-11-07,BOS @ ORL,32,27,2,4,1,0,3,5,16,0.5,8,-11,L
Draymond Green,203110,2025-11-07,GSW @ DEN,26,17,6,4,1,1,3,5,12,0.5,0,-10,L
Brandin Podziemski,1641764,2025-11-07,GSW @ DEN,25,7,2,3,0,1,2,1,10,0.3,0,-15,L
Alex Sarr,1642259,2025-11-07,WAS vs. CLE,30,20,4,4,1,4,3,0,17,0.588,2,-23,L
Pat Spencer,1630311,2025-11-07,GSW @ DEN,23,10,6,5,1,0,2,1,10,0.3,4,-10,L
Patrick Williams,1630172,2025-11-07,CHI @ MIL,23,6,6,0,1,0,0,2,6,0.333,0,-2,L
Brook Lopez,201572,2025-11-06,LAC @ PHX,18,6,3,0,1,0,2,0,6,0.5,0,0,L
Nicolas Batum,201587,2025-11-06,LAC @ PHX,18,0,2,1,0,0,0,0,3,0.0,0,-14,L
Nick Richards,1630208,2025-11-06,PHX vs. LAC,11,3,3,0,0,0,2,0,1,1.0,2,3,W
Khaman Maluach,1642863,2025-11-06,PHX vs. LAC,1,0,0,0,0,0,0,0,0,,0,-2,W
Bogdan Bogdanović,203992,2025-11-06,LAC @ PHX,28,12,4,5,0,1,1,2,8,0.375,4,10,L
Kris Dunn,1627739,2025-11-06,LAC @ PHX,24,9,2,6,1,0,2,1,4,0.75,2,-27,L
Rasheer Fleming,1642853,2025-11-06,PHX vs. LAC,1,0,1,0,0,0,0,0,0,,0,-2,W
John Collins,1628381,2025-11-06,LAC @ PHX,23,13,4,1,1,1,4,2,11,0.455,3,-6,L
Nigel Hayes-Davis,1628502,2025-11-06,PHX vs. LAC,1,0,0,0,0,0,0,0,0,,0,-2,W
Oso Ighodaro,1642345,2025-11-06,PHX vs. LAC,12,0,3,1,1,0,0,0,1,0.0,0,-12,W
Devin Booker,1626164,2025-11-06,PHX vs. LAC,37,24,6,7,3,0,3,3,22,0.455,1,11,W
Mark Williams,1631109,2025-11-06,PHX vs. LAC,28,13,10,0,2,0,0,0,8,0.5,6,18,W
Jalen Green,1630224,2025-11-06,PHX vs. LAC,23,29,3,3,2,0,2,6,20,0.5,5,30,W
Jordan Goodwin,1630692,2025-11-06,PHX vs. LAC,11,0,1,0,0,0,1,0,4,0.0,0,-20,W
Collin Gillespie,1631221,2025-11-06,PHX vs. LAC,25,1,5,7,1,0,2,0,5,0.0,2,-1,W
Kobe Brown,1641738,2025-11-06,LAC @ PHX,16,0,7,2,0,0,1,0,2,0.0,0,6,L
Derrick Jones Jr.,1627884,2025-11-06,LAC @ PHX,22,10,1,0,1,1,0,2,4,0.75,2,-25,L
Yanic Konan Niederhäuser,1642949,2025-11-06,LAC @ PHX,3,4,1,0,0,1,0,0,2,1.0,0,1,L
Royce O'Neale,1626220,2025-11-06,PHX vs. LAC,28,17,4,2,0,0,1,5,11,0.545,0,8,W
Jahmyl Telfort,1643141,2025-11-06,LAC @ PHX,7,1,1,1,0,0,1,0,1,0.0,4,7,L
Ryan Dunn,1642346,2025-11-06,PHX vs. LAC,25,10,5,3,1,1,2,1,7,0.429,3,12,W
Cam Christie,1642353,2025-11-06,LAC @ PHX,25,17,2,3,1,0,0,2,7,0.714,7,13,L
Chris Paul,101108,2025-11-06,LAC @ PHX,10,2,2,2,1,0,0,0,3,0.333,0,4,L
Bradley Beal,203078,2025-11-06,LAC @ PHX,20,5,1,1,0,0,2,1,14,0.143,0,-23,L
Grayson Allen,1628960,2025-11-06,PHX vs. LAC,36,18,3,4,3,1,2,4,13,0.538,0,22,W
Ivica Zubac,1627826,2025-11-06,LAC @ PHX,27,23,11,2,2,0,2,0,14,0.571,8,-11,L
Pascal Siakam,1627783,2025-11-05,IND vs. BKN,36,23,6,10,1,0,7,1,21,0.476,6,-10,L
Ronald Holland II,1641842,2025-11-05,DET vs. UTA,28,9,6,4,2,1,0,1,7,0.571,0,-3,W
Luka Dončić,1629029,2025-11-05,LAL vs. SAS,42,35,9,13,5,2,4,4,27,0.333,17,4,W
Jaime Jaquez Jr.,1631170,2025-11-05,MIA @ DEN,26,21,3,2,1,0,1,1,14,0.643,2,-5,L
Dru Smith,1630696,2025-11-05,MIA @ DEN,17,5,2,2,3,1,0,1,6,0.333,0,-9,L
Trey Murphy III,1630530,2025-11-05,NOP @ DAL,38,11,9,5,2,1,3,1,12,0.25,4,1,W
Nikola Jović,1631107,2025-11-05,MIA @ DEN,20,5,3,3,0,0,3,1,6,0.167,2,-8,L
D'Angelo Russell,1626156,2025-11-05,DAL vs. NOP,21,9,0,3,0,1,2,2,10,0.3,1,-11,L
DeMar DeRozan,201942,2025-11-05,SAC vs. GSW,36,25,2,2,1,0,1,0,20,0.4,9,1,W
Moussa Cisse,1630619,2025-11-05,DAL vs. NOP,4,0,0,0,0,0,0,0,0,,0,0,L
Jarace Walker,1641716,2025-11-05,IND vs. BKN,32,6,6,6,0,1,1,0,11,0.273,0,-9,L
CJ McCollum,203468,2025-11-05,WAS @ BOS,18,3,1,4,0,0,0,0,10,0.1,1,-9,L
Saddiq Bey,1630180,2025-11-05,NOP @ DAL,30,22,9,1,0,0,1,4,14,0.643,0,-1,W
Sidy Cissoko,1631321,2025-11-05,POR vs. OKC,8,0,3,0,0,0,0,0,1,0.0,0,4,W
Cameron Johnson,1629661,2025-11-05,DEN vs. MIA,23,9,2,1,0,0,0,2,10,0.3,2,8,W
Josh Minott,1631169,2025-11-05,BOS vs. WAS,34,21,5,0,3,0,1,3,12,0.667,2,18,W
Jalen Wilson,1630592,2025-11-05,BKN @ IND,21,6,1,0,0,0,0,2,4,0.5,0,1,W
Josh Hart,1628404,2025-11-05,NYK vs. MIN,27,18,5,4,0,0,1,4,12,0.583,0,12,W
Kevon Looney,1626172,2025-11-05,NOP @ DAL,15,8,6,2,0,1,0,0,8,0.5,0,-1,W
Andre Drummond,203083,2025-11-05,PHI @ CLE,28,13,13,1,1,2,1,1,7,0.857,0,3,L
Jaylen Clark,1641740,2025-11-05,MIN @ NYK,13,3,1,0,1,0,0,1,2,0.5,0,-12,L
Herbert Jones,1630529,2025-11-05,NOP @ DAL,35,12,5,2,2,1,2,0,10,0.6,1,10,W
Derrick White,1628401,2025-11-05,BOS vs. WAS,29,12,3,8,3,2,0,2,8,0.5,4,22,W
Donovan Clingan,1642270,2025-11-05,POR vs. OKC,25,7,8,0,2,2,1,1,7,0.286,2,1,W
Nique Clifford,1642363,2025-11-05,SAC vs. GSW,33,12,3,3,1,0,1,3,8,0.5,2,1,W
